_id,associatedMedia._id,associatedMedia.assetID,associatedMedia.category,associatedMedia.created,associatedMedia.creator,associatedMedia.identifier,associatedMedia.license,associatedMedia.mime,associatedMedia.modified,associatedMedia.rightsHolder,associatedMedia.title,associatedMedia.type,associatedMediaCount,barcode,basisOfRecord,bed,catalogNumber,catalogueDescription,chondriteAchondrite,chronostratigraphy,class,clutchSize,collectionCode,collectionKind,collectionName,commodity,continent,coordinateUncertaintyInMeters,country,created,currentScientificName,dateRegistered,day,decimalLatitude,decimalLongitude,depositType,determinationFiledAs,determinationNames,determinationTypes,donorName,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,expedition,exsiccata,exsiccataNumber,extractionMethod,family,fieldNumber,formation,gbifID,gbifIssue,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationAsRegistered,identificationDescription,identificationOther,identificationQualifier,identificationVariety,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kindOfCollection,kindOfObject,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,lithostratigraphy,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,meteoriteClass,meteoriteGroup,meteoriteType,mine,mineralComplex,minimumDepthInMeters,minimumElevationInMeters,modified,month,observedWeight,occurrence,occurrenceID,occurrenceStatus,order,otherCatalogNumbers,partType,petrologySubtype,petrologyType,phylum,plantDescription,populationCode,preparations,preparationType,preservative,project,recordedBy,recordNumber,recovery,recoveryDate,recoveryWeight,registeredWeightUnit,registrationCode,resuspendedIn,samplingProtocol,scientificName,scientificNameAuthorship,setMark,sex,specificEpithet,stateProvince,subDepartment,subfamily,subgenus,suborder,superfamily,taxonRank,texture,totalVolume,typeStatus,verbatimLatitude,verbatimLongitude,vessel,waterBody,year
8845333,2776553 | 2777448,587f8449-cc57-4557-8376-fc3f5fd47f9c | d2b8578d-a473-402c-bfd3-abe27b5a3f08,Specimen | Specimen,1561731672000 | 1561735581000,,https://data.nhm.ac.uk/media/587f8449-cc57-4557-8376-fc3f5fd47f9c | https://data.nhm.ac.uk/media/d2b8578d-a473-402c-bfd3-abe27b5a3f08,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274038000 | 1562274026000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377348_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1 | 013377348_Mycalesis_terminus_jacobyi_Tennent_2014_PT,StillImage | StillImage,2,013377348,PreservedSpecimen,,NHMUK013377348,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823104000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055601000,,,,0d972a7b-597f-40ea-96fb-42caad62bdb5,present,Lepidoptera,NHMUK:ecatalogue:8845333,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845204,2776681 | 2776726,7dfc65f2-7221-4386-987f-65cd773c5f61 | fc7ab4d7-25a8-42bf-a557-8c3396a736b5,Specimen | Specimen,1561732225000 | 1561732417000,,https://data.nhm.ac.uk/media/7dfc65f2-7221-4386-987f-65cd773c5f61 | https://data.nhm.ac.uk/media/fc7ab4d7-25a8-42bf-a557-8c3396a736b5,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274016000 | 1562274077000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675220_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1 | 013675220_Mycalesis_interrupta_woodsi_Tennent_2001_PT,StillImage | StillImage,2,013675220,PreservedSpecimen,,NHMUK013675220,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822996000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055582000,,,,ad82f2b9-97fa-43a7-be30-2c404ba4fa75,present,Lepidoptera,NHMUK:ecatalogue:8845204,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845156,2776811 | 2777071,b5d0df48-203b-4b36-96b8-8d90a0234d38 | c853f0aa-222e-4d68-8d3c-dbe3a332983f,Specimen | Specimen,1561732785000 | 1561733918000,,https://data.nhm.ac.uk/media/b5d0df48-203b-4b36-96b8-8d90a0234d38 | https://data.nhm.ac.uk/media/c853f0aa-222e-4d68-8d3c-dbe3a332983f,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274040000 | 1562274077000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674702_Cupha_prosope_kendalli_Tennent_2015_PT_1 | 013674702_Cupha_prosope_kendalli_Tennent_2015_PT,StillImage | StillImage,2,013674702,PreservedSpecimen,,NHMUK013674702,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822955000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055597000,,,,4666930a-e6a6-47b0-9c51-9053b27bbb17,present,Lepidoptera,NHMUK:ecatalogue:8845156,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845331,2776693 | 2777171,3f1124ba-011d-4e17-bd30-b337bc9711ad | 3ee13fd3-d5f5-4eec-910b-b90927a18698,Specimen | Specimen,1561732276000 | 1561734362000,,https://data.nhm.ac.uk/media/3f1124ba-011d-4e17-bd30-b337bc9711ad | https://data.nhm.ac.uk/media/3ee13fd3-d5f5-4eec-910b-b90927a18698,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274059000 | 1562274045000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377346_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1 | 013377346_Mycalesis_terminus_jacobyi_Tennent_2014_PT,StillImage | StillImage,2,013377346,PreservedSpecimen,,NHMUK013377346,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823102000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055600000,,,,228ee15f-c90a-48fa-b641-b3926a0b8623,present,Lepidoptera,NHMUK:ecatalogue:8845331,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845265,2776661 | 2777199,b680a3a3-913d-41a8-8dbe-e4d4ad4a1850 | 0a537b53-6085-4f2c-a86d-09fea8e22822,Specimen | Specimen,1561732138000 | 1561734484000,,https://data.nhm.ac.uk/media/b680a3a3-913d-41a8-8dbe-e4d4ad4a1850 | https://data.nhm.ac.uk/media/0a537b53-6085-4f2c-a86d-09fea8e22822,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274067000 | 1562274023000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675234_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT_1 | 013675234_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT,StillImage | StillImage,2,013675234,PreservedSpecimen,,NHMUK013675234,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823048000,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,guadalcanalensis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055585000,,,,40e08578-64a8-4704-9951-61984853f868,present,Lepidoptera,NHMUK:ecatalogue:8845265,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845201,2776502 | 2776843,2d7f7911-cef1-4314-9f49-ab837f7070b1 | 26286f9b-abf3-422e-b537-fa82603c2708,Specimen | Specimen,1561731441000 | 1561732926000,,https://data.nhm.ac.uk/media/2d7f7911-cef1-4314-9f49-ab837f7070b1 | https://data.nhm.ac.uk/media/26286f9b-abf3-422e-b537-fa82603c2708,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274067000 | 1562274036000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675217_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1 | 013675217_Mycalesis_interrupta_woodsi_Tennent_2001_PT,StillImage | StillImage,2,013675217,PreservedSpecimen,,NHMUK013675217,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822994000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055582000,,,,8673cbe5-db96-4603-b1d1-489bd4bdb593,present,Lepidoptera,NHMUK:ecatalogue:8845201,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845263,2776768 | 2777246,6d1eabab-6e6d-4268-90d2-3be8a11feb44 | ee11009d-ff13-4c35-afd6-2faf078df62e,Specimen | Specimen,1561732599000 | 1561734692000,,https://data.nhm.ac.uk/media/6d1eabab-6e6d-4268-90d2-3be8a11feb44 | https://data.nhm.ac.uk/media/ee11009d-ff13-4c35-afd6-2faf078df62e,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274031000 | 1562274038000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675232_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT | 013675232_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT_1,StillImage | StillImage,2,013675232,PreservedSpecimen,,NHMUK013675232,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823046000,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,guadalcanalensis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055586000,,,,30e76ca8-2c38-4652-a604-20bf307c444f,present,Lepidoptera,NHMUK:ecatalogue:8845263,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845325,2776833 | 2777479,6dc34769-0d4a-41c7-aeba-5053bee715b9 | 9bd7cbbc-abe3-4320-b497-abd2d0224607,Specimen | Specimen,1561732881000 | 1561735764000,,https://data.nhm.ac.uk/media/6dc34769-0d4a-41c7-aeba-5053bee715b9 | https://data.nhm.ac.uk/media/9bd7cbbc-abe3-4320-b497-abd2d0224607,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274035000 | 1562274044000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377340_Mycalesis_terminus_jacobyi_Tennent_2014_PT | 013377340_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1,StillImage | StillImage,2,013377340,PreservedSpecimen,,NHMUK013377340,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823098000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055601000,,,,0679c3f3-6620-48fe-97a8-60c33db5bda2,present,Lepidoptera,NHMUK:ecatalogue:8845325,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845197,2776628 | 2776759,df80f202-f517-46a3-8def-52a8ab2dff9f | 7bb2eac0-9fbb-40e9-a38e-c49736399923,Specimen | Specimen,1561731993000 | 1561732560000,,https://data.nhm.ac.uk/media/df80f202-f517-46a3-8def-52a8ab2dff9f | https://data.nhm.ac.uk/media/7bb2eac0-9fbb-40e9-a38e-c49736399923,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274046000 | 1562274083000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675213_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675213_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675213,PreservedSpecimen,,NHMUK013675213,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822990000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055582000,,,,9d8e8993-b656-4dc0-8586-d20783a14cfc,present,Lepidoptera,NHMUK:ecatalogue:8845197,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845324,2776547 | 2776630,5bd023bb-2d9e-4a7e-b94a-88b1e93be23d | bf7d25c8-9c93-42d2-8fae-a40050bf676e,Specimen | Specimen,1561731646000 | 1561732002000,,https://data.nhm.ac.uk/media/5bd023bb-2d9e-4a7e-b94a-88b1e93be23d | https://data.nhm.ac.uk/media/bf7d25c8-9c93-42d2-8fae-a40050bf676e,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274019000 | 1562274065000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377339_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1 | 013377339_Mycalesis_terminus_jacobyi_Tennent_2014_PT,StillImage | StillImage,2,013377339,PreservedSpecimen,,NHMUK013377339,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823097000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055599000,,,,241e8f6c-cef0-4e03-9f1f-fb1ac5f09d78,present,Lepidoptera,NHMUK:ecatalogue:8845324,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845196,2776556 | 2776824,26e2d215-c0ab-47fc-aefb-0d59e0b5a088 | 23b38aad-3bfc-4374-aecc-1ffab4846470,Specimen | Specimen,1561731682000 | 1561732846000,,https://data.nhm.ac.uk/media/26e2d215-c0ab-47fc-aefb-0d59e0b5a088 | https://data.nhm.ac.uk/media/23b38aad-3bfc-4374-aecc-1ffab4846470,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274084000 | 1562274036000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675212_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675212_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675212,PreservedSpecimen,,NHMUK013675212,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822990000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055582000,,,,3ff5d268-c2ea-4d2f-bbe9-f01c01daa714,present,Lepidoptera,NHMUK:ecatalogue:8845196,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845195,2776798 | 2777294,39041c46-6869-4167-9c05-7095f8775b7c | 821d4cdd-b63b-464c-8997-39b82dd54748,Specimen | Specimen,1561732731000 | 1561734898000,,https://data.nhm.ac.uk/media/39041c46-6869-4167-9c05-7095f8775b7c | https://data.nhm.ac.uk/media/821d4cdd-b63b-464c-8997-39b82dd54748,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274046000 | 1562274034000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675211_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675211_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675211,PreservedSpecimen,,NHMUK013675211,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822989000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,bc8024c7-b72e-4f18-88b1-1f8b689e015b,present,Lepidoptera,NHMUK:ecatalogue:8845195,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845323,2776884 | 2777418,226e39d1-77b2-4bf1-8691-3be9f05469a6 | e995ad99-d2f3-4916-9be8-c67d10bb93f2,Specimen | Specimen,1561733106000 | 1561735448000,,https://data.nhm.ac.uk/media/226e39d1-77b2-4bf1-8691-3be9f05469a6 | https://data.nhm.ac.uk/media/e995ad99-d2f3-4916-9be8-c67d10bb93f2,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274045000 | 1562274023000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377338_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1 | 013377338_Mycalesis_terminus_jacobyi_Tennent_2014_PT,StillImage | StillImage,2,013377338,PreservedSpecimen,,NHMUK013377338,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823096000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055601000,,,,683642e8-dabd-44ae-82f5-aa76789b0e2c,present,Lepidoptera,NHMUK:ecatalogue:8845323,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845154,2776900 | 2777350,f2990c89-7a89-4664-a1bf-498d4e378e37 | 7153422e-9089-40cc-9a44-b3b9b4b08f13,Specimen | Specimen,1561733175000 | 1561735145000,,https://data.nhm.ac.uk/media/f2990c89-7a89-4664-a1bf-498d4e378e37 | https://data.nhm.ac.uk/media/7153422e-9089-40cc-9a44-b3b9b4b08f13,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274068000 | 1562274052000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674700_Cupha_prosope_kendalli_Tennent_2015_PT_1 | 013674700_Cupha_prosope_kendalli_Tennent_2015_PT,StillImage | StillImage,2,013674700,PreservedSpecimen,,NHMUK013674700,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822953000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055598000,,,,cfc84863-7111-433a-b4a4-8b1ef37d8caa,present,Lepidoptera,NHMUK:ecatalogue:8845154,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845191,2776486 | 2777216,9fa958f3-f65a-455e-a469-6f600aed227f | 8fa72578-7c85-4c57-85a6-89bc25d429cc,Specimen | Specimen,1561731350000 | 1561734558000,,https://data.nhm.ac.uk/media/9fa958f3-f65a-455e-a469-6f600aed227f | https://data.nhm.ac.uk/media/8fa72578-7c85-4c57-85a6-89bc25d429cc,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274051000 | 1562274047000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675207_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675207_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675207,PreservedSpecimen,,NHMUK013675207,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822985000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,48090072-8c3c-4bd5-be26-35d59fa4d079,present,Lepidoptera,NHMUK:ecatalogue:8845191,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845320,2776592 | 2777231,8f1cfb01-2a07-44c5-9817-b56bd1c39a7b | c0bff911-b600-444d-b974-1526a4c9a29c,Specimen | Specimen,1561731838000 | 1561734625000,,https://data.nhm.ac.uk/media/8f1cfb01-2a07-44c5-9817-b56bd1c39a7b | https://data.nhm.ac.uk/media/c0bff911-b600-444d-b974-1526a4c9a29c,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274048000 | 1562274082000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377335_Mycalesis_terminus_jacobyi_Tennent_2014_PT_1 | 013377335_Mycalesis_terminus_jacobyi_Tennent_2014_PT,StillImage | StillImage,2,013377335,PreservedSpecimen,,NHMUK013377335,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823094000,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,jacobyi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055601000,,,,cc75db2b-1dcb-4c6d-8fc7-82f5a1bc2c4c,present,Lepidoptera,NHMUK:ecatalogue:8845320,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis terminus jacobyi Tennent, 2014","Tennent, 2014",,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845153,2776598 | 2777289,b02fe784-00ac-4334-bd0d-643155fb8058 | 88cd12db-ca5d-4ad9-8d53-97da6576a3e0,Specimen | Specimen,1561731864000 | 1561734879000,,https://data.nhm.ac.uk/media/b02fe784-00ac-4334-bd0d-643155fb8058 | https://data.nhm.ac.uk/media/88cd12db-ca5d-4ad9-8d53-97da6576a3e0,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274017000 | 1562274019000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674699_Cupha_prosope_kendalli_Tennent_2015_PT_1 | 013674699_Cupha_prosope_kendalli_Tennent_2015_PT,StillImage | StillImage,2,013674699,PreservedSpecimen,,NHMUK013674699,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822952000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055598000,,,,38fbbbc3-19fa-477c-83d0-663e22a720e0,present,Lepidoptera,NHMUK:ecatalogue:8845153,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
